timestamp,prediction,actual,actual_change_pct,correct
2026-05-20 04:55:00,UP,UP,0.4879,True
2026-05-20 05:00:00,UP,UP,0.4011,True
2026-05-20 05:05:00,HOLD,UP,0.2382,False
2026-05-20 05:10:00,DOWN,UP,0.0777,False
2026-05-20 05:15:00,UP,HOLD,-0.0268,False
2026-05-20 05:20:00,DOWN,HOLD,0.0324,False
2026-05-20 05:25:00,DOWN,HOLD,0.0454,False
2026-05-20 05:30:00,UP,HOLD,-0.0343,False
2026-05-20 05:35:00,HOLD,DOWN,-0.1333,False
2026-05-20 05:40:00,DOWN,UP,0.0727,False
2026-05-20 05:45:00,UP,UP,0.0736,True
2026-05-20 05:50:00,DOWN,UP,0.1422,False
2026-05-20 05:55:00,DOWN,UP,0.19,False
2026-05-20 06:00:00,UP,UP,0.1283,True
2026-05-20 06:05:00,HOLD,UP,0.1088,False
2026-05-20 06:10:00,DOWN,UP,0.0955,False
2026-05-20 06:15:00,UP,HOLD,0.0134,False
2026-05-20 06:20:00,DOWN,UP,0.0546,False
2026-05-20 06:25:00,DOWN,UP,0.1208,False
2026-05-20 06:30:00,UP,UP,0.1539,True
2026-05-20 06:35:00,HOLD,HOLD,0.0435,True
2026-05-20 06:40:00,DOWN,UP,0.0933,False
2026-05-20 06:45:00,UP,HOLD,-0.0007,False
2026-05-20 06:50:00,DOWN,HOLD,-0.0407,False
2026-05-20 06:55:00,DOWN,UP,0.0601,False
2026-05-20 07:00:00,DOWN,UP,0.0716,False
2026-05-20 07:05:00,UP,HOLD,-0.0153,False
2026-05-20 07:10:00,HOLD,HOLD,-0.0185,True
2026-05-20 07:15:00,DOWN,HOLD,0.0376,False
2026-05-20 07:20:00,UP,DOWN,-0.2352,False
2026-05-20 07:25:00,DOWN,DOWN,-0.1456,True
2026-05-20 07:30:00,DOWN,DOWN,-0.1264,True
2026-05-20 07:35:00,UP,DOWN,-0.092,False
2026-05-20 07:40:00,HOLD,DOWN,-0.1382,False
2026-05-20 07:45:00,DOWN,HOLD,0.0035,False
2026-05-20 07:50:00,UP,HOLD,0.0141,False
2026-05-20 07:55:00,DOWN,HOLD,-0.0392,False
2026-05-20 08:00:00,DOWN,HOLD,-0.023,False
2026-05-20 08:05:00,UP,UP,0.0999,True
2026-05-20 08:10:00,HOLD,UP,0.3868,False
2026-05-20 08:15:00,DOWN,UP,0.2961,False
2026-05-20 08:20:00,UP,UP,0.2997,True
2026-05-20 08:25:00,DOWN,UP,0.2742,False
2026-05-20 08:30:00,DOWN,UP,0.1433,False
2026-05-20 08:35:00,UP,DOWN,-0.1402,False
2026-05-20 08:40:00,HOLD,DOWN,-0.1255,False
2026-05-20 08:45:00,DOWN,DOWN,-0.0769,True
2026-05-20 08:50:00,UP,DOWN,-0.0953,False
2026-05-20 08:55:00,DOWN,HOLD,-0.0451,False
2026-05-20 09:00:00,HOLD,HOLD,0.0368,True
2026-05-20 09:05:00,HOLD,UP,0.1177,False
2026-05-20 09:10:00,UP,UP,0.1491,True
2026-05-20 09:15:00,HOLD,UP,0.1155,False
2026-05-20 09:20:00,DOWN,UP,0.0902,False
2026-05-20 09:25:00,UP,HOLD,-0.0159,False
2026-05-20 09:30:00,HOLD,HOLD,-0.0456,True
2026-05-20 09:35:00,HOLD,HOLD,0.0071,True
2026-05-20 09:40:00,UP,UP,0.0754,True
2026-05-20 09:45:00,HOLD,UP,0.1449,False
2026-05-20 09:50:00,DOWN,UP,0.1344,False
2026-05-20 09:55:00,UP,UP,0.1848,True
2026-05-20 10:00:00,HOLD,UP,0.1112,False
2026-05-20 10:05:00,HOLD,UP,0.1006,False
2026-05-20 10:10:00,UP,DOWN,-0.0599,False
2026-05-20 10:15:00,HOLD,HOLD,-0.0467,True
2026-05-20 10:20:00,DOWN,DOWN,-0.0869,True
2026-05-20 10:25:00,UP,DOWN,-0.091,False
2026-05-20 10:30:00,HOLD,DOWN,-0.1657,False
2026-05-20 10:35:00,HOLD,HOLD,-0.0397,True
2026-05-20 10:40:00,UP,HOLD,-0.0477,False
2026-05-20 10:45:00,HOLD,DOWN,-0.1097,False
2026-05-20 10:50:00,DOWN,DOWN,-0.1139,True
2026-05-20 10:55:00,UP,HOLD,-0.0305,False
2026-05-20 11:00:00,UP,DOWN,-0.0774,False
2026-05-20 11:05:00,HOLD,HOLD,-0.0479,True
2026-05-20 11:10:00,HOLD,DOWN,-0.0595,False
2026-05-20 11:15:00,UP,DOWN,-0.1042,False
2026-05-20 11:20:00,HOLD,DOWN,-0.1667,False
2026-05-20 11:25:00,DOWN,DOWN,-0.1164,True
2026-05-20 11:30:00,UP,DOWN,-0.1274,False
2026-05-20 11:35:00,HOLD,HOLD,0.0454,True
2026-05-20 11:40:00,HOLD,UP,0.0684,False
2026-05-20 11:45:00,UP,UP,0.1048,True
2026-05-20 11:50:00,HOLD,UP,0.0978,False
2026-05-20 11:55:00,DOWN,UP,0.0709,False
2026-05-20 12:00:00,UP,HOLD,0.0473,False
2026-05-20 12:05:00,HOLD,UP,0.1316,False
2026-05-20 12:10:00,HOLD,UP,0.1123,False
2026-05-20 12:15:00,UP,UP,0.0988,True
2026-05-20 12:20:00,HOLD,UP,0.1796,False
2026-05-20 12:25:00,DOWN,UP,0.1378,False
2026-05-20 12:30:00,UP,UP,0.0912,True
2026-05-20 12:35:00,HOLD,HOLD,0.0312,True
2026-05-20 12:40:00,HOLD,HOLD,-0.0069,True
2026-05-20 12:45:00,UP,DOWN,-0.1423,False
2026-05-20 12:50:00,HOLD,DOWN,-0.2058,False
2026-05-20 12:55:00,DOWN,DOWN,-0.1877,True
2026-05-20 13:00:00,UP,DOWN,-0.3272,False
2026-05-20 13:05:00,UP,DOWN,-0.3483,False
2026-05-20 13:10:00,UP,DOWN,-0.4906,False
2026-05-20 13:15:00,UP,DOWN,-0.4605,False
2026-05-20 13:20:00,UP,DOWN,-0.3634,False
2026-05-20 13:25:00,HOLD,DOWN,-0.1901,False
2026-05-20 13:30:00,UP,DOWN,-0.0648,False
2026-05-20 13:35:00,UP,UP,0.1457,True
2026-05-20 13:40:00,UP,UP,0.0806,True
2026-05-20 13:45:00,UP,DOWN,-0.0987,False
2026-05-20 13:50:00,UP,UP,0.394,True
2026-05-20 13:55:00,HOLD,UP,0.1733,False
2026-05-20 14:00:00,UP,UP,0.2779,True
2026-05-20 14:05:00,UP,UP,0.2902,True
2026-05-20 14:10:00,UP,UP,0.2415,True
2026-05-20 14:15:00,UP,DOWN,-0.0831,False
2026-05-20 14:20:00,UP,UP,0.1001,True
2026-05-20 14:25:00,HOLD,UP,0.1425,False
2026-05-20 14:30:00,UP,UP,0.088,True
2026-05-20 14:35:00,UP,UP,0.0854,True
2026-05-20 14:40:00,UP,HOLD,-0.0344,False
2026-05-20 14:45:00,UP,DOWN,-0.1212,False
2026-05-20 14:50:00,UP,UP,0.1256,True
2026-05-20 14:55:00,HOLD,UP,0.2653,False
2026-05-20 15:00:00,HOLD,UP,0.2422,False
2026-05-20 15:05:00,DOWN,UP,0.2879,False
2026-05-20 15:10:00,UP,UP,0.2302,True
2026-05-20 15:15:00,HOLD,DOWN,-0.2189,False
2026-05-20 15:20:00,HOLD,DOWN,-0.1404,False
2026-05-20 15:25:00,UP,DOWN,-0.0954,False
2026-05-20 15:30:00,HOLD,DOWN,-0.1758,False
2026-05-20 15:35:00,DOWN,DOWN,-0.0539,True
2026-05-20 15:40:00,UP,UP,0.1144,True
2026-05-20 15:45:00,HOLD,DOWN,-0.0625,False
2026-05-20 15:50:00,HOLD,DOWN,-0.1526,False
2026-05-20 15:55:00,UP,DOWN,-0.2925,False
2026-05-20 16:00:00,HOLD,DOWN,-0.4779,False
2026-05-20 16:05:00,DOWN,DOWN,-0.4723,True
2026-05-20 16:10:00,UP,DOWN,-0.3412,False
2026-05-20 16:15:00,HOLD,HOLD,-0.0305,True
2026-05-20 16:20:00,HOLD,UP,0.1117,False
2026-05-20 16:25:00,UP,UP,0.2203,True
2026-05-20 16:30:00,HOLD,UP,0.2146,False
2026-05-20 16:35:00,DOWN,HOLD,0.0414,False
2026-05-20 16:40:00,UP,HOLD,-0.0309,False
2026-05-20 16:45:00,HOLD,UP,0.105,False
2026-05-20 16:50:00,HOLD,UP,0.2808,False
2026-05-20 16:55:00,UP,UP,0.2475,True
2026-05-20 17:00:00,UP,UP,0.3992,True
2026-05-20 17:05:00,HOLD,UP,0.3115,False
2026-05-20 17:10:00,DOWN,UP,0.2846,False
2026-05-20 17:15:00,UP,UP,0.2408,True
2026-05-20 17:20:00,HOLD,UP,0.1308,False
2026-05-20 17:25:00,HOLD,HOLD,-0.0207,True
2026-05-20 17:30:00,UP,HOLD,0.0184,False
2026-05-20 17:35:00,HOLD,DOWN,-0.1002,False
2026-05-20 17:40:00,DOWN,DOWN,-0.1723,True
2026-05-20 17:45:00,UP,DOWN,-0.1945,False
2026-05-20 17:50:00,HOLD,UP,0.0619,False
2026-05-20 17:55:00,HOLD,DOWN,-0.0737,False
2026-05-20 18:00:00,UP,HOLD,-0.0292,False
2026-05-20 18:05:00,HOLD,HOLD,-0.0105,True
2026-05-20 18:10:00,DOWN,UP,0.0789,False
2026-05-20 18:15:00,UP,DOWN,-0.1453,False
2026-05-20 18:20:00,HOLD,DOWN,-0.0817,False
2026-05-20 18:25:00,HOLD,DOWN,-0.1196,False
2026-05-20 18:30:00,UP,DOWN,-0.1345,False
2026-05-20 18:35:00,HOLD,DOWN,-0.2092,False
2026-05-20 18:40:00,DOWN,DOWN,-0.1036,True
2026-05-20 18:45:00,UP,DOWN,-0.0569,False
2026-05-20 18:50:00,HOLD,UP,0.0859,False
2026-05-20 18:55:00,HOLD,UP,0.1225,False
2026-05-20 19:00:00,HOLD,UP,0.237,False
2026-05-20 19:05:00,UP,UP,0.2247,True
2026-05-20 19:10:00,HOLD,UP,0.2359,False
2026-05-20 19:15:00,DOWN,UP,0.1833,False
2026-05-20 19:20:00,UP,UP,0.1928,True
2026-05-20 19:25:00,HOLD,UP,0.1438,False
2026-05-20 19:30:00,HOLD,UP,0.1089,False
2026-05-20 19:35:00,UP,UP,0.056,True
2026-05-20 19:40:00,HOLD,HOLD,0.0319,True
2026-05-20 19:45:00,DOWN,UP,0.1046,False
2026-05-20 19:50:00,UP,HOLD,-0.003,False
2026-05-20 19:55:00,HOLD,HOLD,-0.0475,True
2026-05-20 20:00:00,HOLD,UP,0.0691,False
2026-05-20 20:05:00,UP,HOLD,-0.0457,False
2026-05-20 20:10:00,HOLD,DOWN,-0.1281,False
2026-05-20 20:15:00,DOWN,HOLD,0.0248,False
2026-05-20 20:20:00,UP,UP,0.1218,True
2026-05-20 20:25:00,HOLD,HOLD,0.0238,True
2026-05-20 20:30:00,HOLD,UP,0.1271,False
2026-05-20 20:35:00,UP,UP,0.1278,True
2026-05-20 20:40:00,HOLD,UP,0.0644,False
2026-05-20 20:45:00,DOWN,HOLD,0.0373,False
2026-05-20 20:50:00,UP,HOLD,-0.047,False
2026-05-20 20:55:00,HOLD,DOWN,-0.0736,False
2026-05-20 21:00:00,HOLD,DOWN,-0.1604,False
2026-05-20 21:05:00,HOLD,DOWN,-0.1383,False
2026-05-20 21:10:00,UP,DOWN,-0.1818,False
2026-05-20 21:15:00,HOLD,DOWN,-0.0532,False
2026-05-20 21:20:00,DOWN,HOLD,-0.0291,False
2026-05-20 21:25:00,UP,HOLD,-0.035,False
2026-05-20 21:30:00,HOLD,DOWN,-0.1722,False
2026-05-20 21:35:00,HOLD,DOWN,-0.2309,False
2026-05-20 21:40:00,UP,DOWN,-0.3745,False
2026-05-20 21:45:00,HOLD,DOWN,-0.3431,False
2026-05-20 21:50:00,DOWN,DOWN,-0.4415,True
2026-05-20 21:55:00,UP,DOWN,-0.178,False
2026-05-20 22:00:00,HOLD,HOLD,0.0003,True
2026-05-20 22:05:00,HOLD,UP,0.1615,False
2026-05-20 22:10:00,UP,HOLD,0.0298,False
2026-05-20 22:15:00,HOLD,UP,0.2544,False
2026-05-20 22:20:00,DOWN,UP,0.1653,False
2026-05-20 22:25:00,UP,HOLD,0.034,False
2026-05-20 22:30:00,HOLD,UP,0.0591,False
2026-05-20 22:35:00,HOLD,UP,0.0713,False
2026-05-20 22:40:00,UP,HOLD,-0.0004,False
2026-05-20 22:45:00,HOLD,HOLD,-0.0431,True
2026-05-20 22:50:00,DOWN,HOLD,-0.0056,False
2026-05-20 22:55:00,UP,DOWN,-0.1273,False
2026-05-20 23:00:00,UP,DOWN,-0.0748,False
2026-05-20 23:05:00,HOLD,HOLD,0.0064,True
2026-05-20 23:10:00,HOLD,HOLD,0.0117,True
2026-05-20 23:15:00,UP,HOLD,0.0383,False
2026-05-20 23:20:00,HOLD,UP,0.1653,False
2026-05-20 23:25:00,DOWN,UP,0.2021,False
2026-05-20 23:30:00,UP,UP,0.136,True
2026-05-20 23:35:00,HOLD,UP,0.2263,False
2026-05-20 23:40:00,HOLD,UP,0.2044,False
2026-05-20 23:45:00,UP,UP,0.1689,True
2026-05-20 23:50:00,HOLD,UP,0.1162,False
2026-05-20 23:55:00,DOWN,UP,0.1924,False
2026-05-21 00:00:00,DOWN,UP,0.1131,False
2026-05-21 00:05:00,UP,UP,0.128,True
2026-05-21 00:10:00,HOLD,UP,0.0921,False
2026-05-21 00:15:00,HOLD,UP,0.1215,False
2026-05-21 00:20:00,HOLD,UP,0.3183,False
2026-05-21 00:25:00,HOLD,UP,0.3877,False
2026-05-21 00:30:00,DOWN,UP,0.2877,False
2026-05-21 00:35:00,UP,UP,0.3282,True
2026-05-21 00:40:00,HOLD,UP,0.3227,False
2026-05-21 00:45:00,HOLD,UP,0.2316,False
2026-05-21 00:50:00,HOLD,DOWN,-0.1726,False
2026-05-21 00:55:00,HOLD,DOWN,-0.0908,False
2026-05-21 01:00:00,HOLD,DOWN,-0.147,False
2026-05-21 01:05:00,DOWN,DOWN,-0.133,True
2026-05-21 01:10:00,UP,DOWN,-0.3779,False
2026-05-21 01:15:00,DOWN,HOLD,-0.0006,False
2026-05-21 01:20:00,DOWN,HOLD,0.0305,False
2026-05-21 01:25:00,HOLD,DOWN,-0.0675,False
2026-05-21 01:30:00,HOLD,HOLD,-0.0235,True
2026-05-21 01:35:00,DOWN,UP,0.0787,False
2026-05-21 01:40:00,UP,DOWN,-0.0638,False
2026-05-21 01:45:00,DOWN,DOWN,-0.059,True
2026-05-21 01:50:00,DOWN,UP,0.205,False
2026-05-21 01:55:00,HOLD,UP,0.1768,False
2026-05-21 02:00:00,HOLD,UP,0.1825,False
2026-05-21 02:05:00,DOWN,UP,0.226,False
2026-05-21 02:10:00,UP,UP,0.2068,True
2026-05-21 02:15:00,DOWN,UP,0.0614,False
2026-05-21 02:20:00,DOWN,HOLD,-0.0365,False
2026-05-21 02:25:00,HOLD,DOWN,-0.0994,False
2026-05-21 02:30:00,HOLD,DOWN,-0.0838,False
2026-05-21 02:35:00,DOWN,DOWN,-0.1141,True
2026-05-21 02:40:00,UP,DOWN,-0.0909,False
2026-05-21 02:45:00,DOWN,HOLD,-0.0171,False
2026-05-21 02:50:00,DOWN,HOLD,-0.0175,False
2026-05-21 02:55:00,HOLD,UP,0.0766,False
2026-05-21 03:00:00,HOLD,UP,0.1141,False
2026-05-21 03:05:00,HOLD,UP,0.057,False
2026-05-21 03:10:00,DOWN,UP,0.0559,False
2026-05-21 03:15:00,UP,UP,0.0934,True
2026-05-21 03:20:00,DOWN,HOLD,-0.0096,False
2026-05-21 03:25:00,DOWN,HOLD,0.0136,False
2026-05-21 03:30:00,HOLD,UP,0.094,False
2026-05-21 03:35:00,HOLD,UP,0.16,False
2026-05-21 03:40:00,DOWN,HOLD,-0.0458,False
2026-05-21 03:45:00,UP,HOLD,-0.0388,False
2026-05-21 03:50:00,DOWN,DOWN,-0.0903,True
2026-05-21 03:55:00,DOWN,DOWN,-0.0946,True
2026-05-21 04:00:00,HOLD,DOWN,-0.1302,False
2026-05-21 04:05:00,HOLD,HOLD,-0.0134,True
2026-05-21 04:10:00,DOWN,HOLD,0.0285,False
2026-05-21 04:15:00,UP,HOLD,0.0091,False
2026-05-21 04:20:00,DOWN,HOLD,-0.0059,False
2026-05-21 04:25:00,DOWN,HOLD,-0.0209,False
2026-05-21 04:30:00,HOLD,UP,0.0807,False
2026-05-21 04:35:00,HOLD,UP,0.1434,False
2026-05-21 04:40:00,DOWN,UP,0.0816,False
2026-05-21 04:45:00,UP,DOWN,-0.1125,False
2026-05-21 04:50:00,DOWN,DOWN,-0.1035,True
2026-05-21 04:55:00,DOWN,DOWN,-0.1843,True
2026-05-21 05:00:00,HOLD,DOWN,-0.3105,False
2026-05-21 05:05:00,HOLD,DOWN,-0.1872,False
2026-05-21 05:10:00,HOLD,HOLD,-0.0253,True
2026-05-21 05:15:00,DOWN,DOWN,-0.0889,True
2026-05-21 05:20:00,UP,DOWN,-0.1521,False
2026-05-21 05:25:00,HOLD,DOWN,-0.0955,False
2026-05-21 05:30:00,HOLD,DOWN,-0.092,False
2026-05-21 05:35:00,HOLD,DOWN,-0.0597,False
2026-05-21 05:40:00,HOLD,DOWN,-0.1504,False
2026-05-21 05:45:00,DOWN,HOLD,-0.0046,False
2026-05-21 05:50:00,UP,DOWN,-0.0767,False
2026-05-21 05:55:00,HOLD,HOLD,-0.0141,True
2026-05-21 06:00:00,HOLD,DOWN,-0.0891,False
2026-05-21 06:05:00,HOLD,HOLD,0.0462,True
2026-05-21 06:10:00,HOLD,HOLD,-0.0467,True
2026-05-21 06:15:00,DOWN,DOWN,-0.0768,True
2026-05-21 06:20:00,UP,DOWN,-0.2686,False
2026-05-21 06:25:00,HOLD,DOWN,-0.2276,False
2026-05-21 06:30:00,HOLD,DOWN,-0.2014,False
2026-05-21 06:35:00,HOLD,DOWN,-0.1808,False
2026-05-21 06:40:00,HOLD,DOWN,-0.0749,False
2026-05-21 06:45:00,DOWN,HOLD,-0.0011,False
2026-05-21 06:50:00,UP,DOWN,-0.0743,False
2026-05-21 06:55:00,HOLD,DOWN,-0.0723,False
2026-05-21 07:00:00,HOLD,HOLD,0.0243,True
2026-05-21 07:05:00,HOLD,HOLD,0.0496,True
2026-05-21 07:10:00,HOLD,UP,0.0939,False
2026-05-21 07:15:00,HOLD,UP,0.2294,False
2026-05-21 07:20:00,DOWN,UP,0.2882,False
2026-05-21 07:25:00,UP,UP,0.264,True
2026-05-21 07:30:00,HOLD,UP,0.3002,False
2026-05-21 07:35:00,HOLD,UP,0.4197,False
2026-05-21 07:40:00,HOLD,UP,0.5041,False
2026-05-21 07:45:00,HOLD,UP,0.4468,False
2026-05-21 07:50:00,DOWN,UP,0.2666,False
2026-05-21 07:55:00,UP,UP,0.1374,True
2026-05-21 08:00:00,HOLD,UP,0.0633,False
2026-05-21 08:05:00,HOLD,DOWN,-0.2115,False
2026-05-21 08:10:00,HOLD,DOWN,-0.2761,False
2026-05-21 08:15:00,HOLD,DOWN,-0.1248,False
2026-05-21 08:20:00,DOWN,DOWN,-0.1055,True
2026-05-21 08:25:00,UP,DOWN,-0.1931,False
2026-05-21 08:30:00,HOLD,HOLD,-0.0284,True
2026-05-21 08:35:00,HOLD,HOLD,-0.0314,True
2026-05-21 08:40:00,HOLD,HOLD,0.001,True
2026-05-21 08:45:00,HOLD,HOLD,0.0281,True
2026-05-21 08:50:00,DOWN,HOLD,0.0249,False
2026-05-21 08:55:00,UP,HOLD,-0.001,False
2026-05-21 09:00:00,UP,HOLD,0.0403,False
2026-05-21 09:05:00,HOLD,DOWN,-0.1801,False
2026-05-21 09:10:00,HOLD,DOWN,-0.3341,False
2026-05-21 09:15:00,UP,DOWN,-0.2998,False
2026-05-21 09:20:00,HOLD,DOWN,-0.2744,False
2026-05-21 09:25:00,DOWN,DOWN,-0.3556,True
2026-05-21 09:30:00,UP,DOWN,-0.1984,False
2026-05-21 09:35:00,HOLD,HOLD,-0.0377,True
2026-05-21 09:40:00,HOLD,HOLD,-0.0419,True
2026-05-21 09:45:00,UP,DOWN,-0.1003,False
2026-05-21 09:50:00,HOLD,HOLD,0.0184,True
2026-05-21 09:55:00,DOWN,HOLD,0.0424,False
2026-05-21 10:00:00,UP,DOWN,-0.3383,False
2026-05-21 10:05:00,HOLD,DOWN,-0.2923,False
2026-05-21 10:10:00,HOLD,DOWN,-0.4966,False
2026-05-21 10:15:00,UP,DOWN,-0.3892,False
2026-05-21 10:20:00,HOLD,DOWN,-0.4815,False
2026-05-21 10:25:00,DOWN,DOWN,-0.1296,True
2026-05-21 10:30:00,UP,DOWN,-0.3006,False
2026-05-21 10:35:00,HOLD,HOLD,0.006,True
2026-05-21 10:40:00,HOLD,DOWN,-0.1724,False
2026-05-21 10:45:00,UP,HOLD,0.0242,False
2026-05-21 10:50:00,HOLD,UP,0.0573,False
2026-05-21 10:55:00,DOWN,UP,0.131,False
2026-05-21 11:00:00,UP,UP,0.093,True
2026-05-21 11:05:00,UP,UP,0.0928,True
2026-05-21 11:10:00,UP,DOWN,-0.0758,False
2026-05-21 11:15:00,UP,DOWN,-0.0911,False
2026-05-21 11:20:00,HOLD,DOWN,-0.0639,False
2026-05-21 11:25:00,HOLD,DOWN,-0.1204,False
2026-05-21 11:30:00,UP,DOWN,-0.1456,False
2026-05-21 11:35:00,UP,HOLD,0.034,False
2026-05-21 11:40:00,UP,DOWN,-0.0662,False
2026-05-21 11:45:00,UP,DOWN,-0.0723,False
2026-05-21 11:50:00,HOLD,HOLD,-0.0233,True
2026-05-21 11:55:00,HOLD,DOWN,-0.0757,False
2026-05-21 12:00:00,UP,DOWN,-0.2113,False
2026-05-21 12:05:00,UP,UP,0.0929,True
2026-05-21 12:10:00,UP,UP,0.1218,True
2026-05-21 12:15:00,UP,HOLD,0.0411,False
2026-05-21 12:20:00,HOLD,UP,0.2176,False
2026-05-21 12:25:00,HOLD,UP,0.2787,False
2026-05-21 12:30:00,UP,HOLD,0.0015,False
2026-05-21 12:35:00,UP,UP,0.0614,True
2026-05-21 12:40:00,UP,UP,0.1257,True
2026-05-21 12:45:00,UP,HOLD,-0.0459,False
2026-05-21 12:50:00,HOLD,DOWN,-0.108,False
2026-05-21 12:55:00,HOLD,HOLD,0.0098,True
2026-05-21 13:00:00,HOLD,HOLD,-0.041,True
2026-05-21 13:05:00,DOWN,DOWN,-0.1515,True
2026-05-21 13:10:00,UP,DOWN,-0.4856,False
2026-05-21 13:15:00,HOLD,DOWN,-0.6342,False
2026-05-21 13:20:00,HOLD,DOWN,-0.6562,False
2026-05-21 13:25:00,HOLD,DOWN,-0.2918,False
2026-05-21 13:30:00,HOLD,DOWN,-0.1308,False
2026-05-21 13:35:00,DOWN,UP,0.4064,False
2026-05-21 13:40:00,UP,UP,0.5547,True
2026-05-21 13:45:00,HOLD,UP,0.3999,False
2026-05-21 13:50:00,HOLD,DOWN,-0.2143,False
2026-05-21 13:55:00,HOLD,DOWN,-0.2409,False
2026-05-21 14:00:00,HOLD,DOWN,-0.1823,False
2026-05-21 14:05:00,DOWN,DOWN,-0.1066,True
2026-05-21 14:10:00,UP,HOLD,0.0372,False
2026-05-21 14:15:00,HOLD,UP,0.095,False
2026-05-21 14:20:00,HOLD,HOLD,0.0246,True
2026-05-21 14:25:00,HOLD,DOWN,-0.0923,False
2026-05-21 14:30:00,HOLD,DOWN,-0.1498,False
2026-05-21 14:35:00,DOWN,DOWN,-0.0786,True
2026-05-21 14:40:00,UP,HOLD,-0.0147,False
2026-05-21 14:45:00,HOLD,UP,0.2561,False
2026-05-21 14:50:00,HOLD,UP,0.2956,False
2026-05-21 14:55:00,HOLD,UP,0.3399,False
2026-05-21 15:00:00,UP,UP,0.2829,True
2026-05-21 15:05:00,HOLD,UP,0.1767,False
2026-05-21 15:10:00,DOWN,HOLD,0.0237,False
2026-05-21 15:15:00,UP,HOLD,0.0039,False
2026-05-21 15:20:00,HOLD,UP,0.1365,False
2026-05-21 15:25:00,HOLD,DOWN,-0.1346,False
2026-05-21 15:30:00,UP,UP,0.1929,True
2026-05-21 15:35:00,HOLD,UP,0.1187,False
2026-05-21 15:40:00,DOWN,UP,0.1403,False
2026-05-21 15:45:00,UP,DOWN,-0.098,False
2026-05-21 15:50:00,HOLD,HOLD,-0.0,True
2026-05-21 15:55:00,HOLD,DOWN,-0.1348,False
2026-05-21 16:00:00,UP,DOWN,-0.1047,False
2026-05-21 16:05:00,HOLD,DOWN,-0.0987,False
2026-05-21 16:10:00,DOWN,DOWN,-0.2174,True
2026-05-21 16:15:00,UP,DOWN,-0.1405,False
2026-05-21 16:20:00,HOLD,DOWN,-0.1259,False
2026-05-21 16:25:00,HOLD,DOWN,-0.0832,False
2026-05-21 16:30:00,UP,DOWN,-0.0557,False
2026-05-21 16:35:00,HOLD,UP,0.1716,False
2026-05-21 16:40:00,DOWN,UP,0.2023,False
2026-05-21 16:45:00,UP,UP,0.5863,True
2026-05-21 16:50:00,HOLD,UP,0.8373,False
2026-05-21 16:55:00,HOLD,UP,0.8576,False
2026-05-21 17:00:00,HOLD,UP,0.9585,False
2026-05-21 17:05:00,HOLD,UP,0.9243,False
2026-05-21 17:10:00,HOLD,UP,0.5508,False
2026-05-21 17:15:00,DOWN,UP,0.1742,False
2026-05-21 17:20:00,UP,HOLD,0.0446,False
2026-05-21 17:25:00,HOLD,HOLD,0.0378,True
2026-05-21 17:30:00,HOLD,DOWN,-0.0767,False
2026-05-21 17:35:00,HOLD,DOWN,-0.2979,False
2026-05-21 17:40:00,HOLD,DOWN,-0.1945,False
2026-05-21 17:45:00,DOWN,DOWN,-0.2665,True
2026-05-21 17:50:00,UP,DOWN,-0.241,False
2026-05-21 17:55:00,HOLD,HOLD,0.016,True
2026-05-21 18:00:00,HOLD,HOLD,0.0474,True
2026-05-21 18:05:00,HOLD,UP,0.0627,False
2026-05-21 18:10:00,HOLD,HOLD,0.0355,True
2026-05-21 18:15:00,DOWN,DOWN,-0.0826,True
2026-05-21 18:20:00,UP,DOWN,-0.4507,False
2026-05-21 18:25:00,HOLD,DOWN,-0.5686,False
2026-05-21 18:30:00,HOLD,DOWN,-0.5249,False
2026-05-21 18:35:00,HOLD,DOWN,-0.445,False
2026-05-21 18:40:00,HOLD,DOWN,-0.2756,False
2026-05-21 18:45:00,DOWN,HOLD,0.0119,False
2026-05-21 18:50:00,UP,UP,0.396,True
2026-05-21 18:55:00,HOLD,UP,0.2285,False
2026-05-21 19:00:00,HOLD,UP,0.2098,False
2026-05-21 19:05:00,HOLD,UP,0.0601,False
2026-05-21 19:10:00,HOLD,UP,0.1314,False
2026-05-21 19:15:00,HOLD,HOLD,0.0288,True
2026-05-21 19:20:00,DOWN,UP,0.1019,False
2026-05-21 19:25:00,UP,UP,0.2082,True
2026-05-21 19:30:00,HOLD,UP,0.1296,False
2026-05-21 19:35:00,HOLD,HOLD,0.0446,True
2026-05-21 19:40:00,HOLD,UP,0.1298,False
2026-05-21 19:45:00,HOLD,UP,0.0888,False
2026-05-21 19:50:00,DOWN,HOLD,0.0211,False
2026-05-21 19:55:00,UP,HOLD,0.0122,False
2026-05-21 20:00:00,HOLD,HOLD,0.0199,True
2026-05-21 20:05:00,HOLD,HOLD,0.0316,True
2026-05-21 20:10:00,HOLD,HOLD,-0.0288,True
2026-05-21 20:15:00,HOLD,HOLD,-0.0322,True
2026-05-21 20:20:00,DOWN,UP,0.0967,False
2026-05-21 20:25:00,UP,HOLD,-0.0372,False
2026-05-21 20:30:00,HOLD,DOWN,-0.0611,False
2026-05-21 20:35:00,HOLD,UP,0.1011,False
2026-05-21 20:40:00,HOLD,UP,0.1373,False
2026-05-21 20:45:00,HOLD,HOLD,0.0,True
2026-05-21 20:50:00,DOWN,UP,0.1351,False
2026-05-21 20:55:00,UP,UP,0.105,True
2026-05-21 21:00:00,UP,UP,0.0566,True
